date,nav,spot,prem_mid,opt_cost,payoff,hedge_pnl,hedge_cost,liab,short_notional,net_delta_units,n_sold,n_skipped,atm_2d,atm_5d,stress_-10%,stress_-5%,stress_+3%,stress_+5%,stress_+8%,stress_+12%,ret,real_hourly
2011-02-23,101.158,1307.4,0.069488,0.00240049,0,-0.0703508,0.00151296,0.109636,389.672,0,40,0,0.179236,0.188149,-1.04799,-0.487047,-0.407262,-2.75316,-11.8659,-26.4259,-0.000159092,False
2011-02-24,101.195,1306.1,0.0687513,0.00238587,0,-0.0173457,0.00163623,0.119688,391.346,0,40,0,0.179103,0.188194,-1.15645,-0.537668,-0.52733,-3.1839,-12.3889,-26.9077,0.000369046,False
2011-02-25,101.324,1319.88,0.0585149,0.00217655,0,0.0880734,0.00228988,0.133356,396.394,0,40,0,0.149577,0.157169,-1.59337,-0.746242,-1.46073,-6.27139,-16.8234,-31.3408,0.00126937,False
2011-02-28,101.472,1327.22,0.0500923,0.00204626,0,0.080527,0.00139383,0.112006,397.629,0,39,1,0.13088,0.13729,-1.59291,-0.753197,-2.28774,-8.23442,-19.0073,-33.7003,0.00146588,False
2011-03-01,101.328,1306.33,0.0622313,0.00225922,0,-0.219355,0.00388297,0.0930725,391.932,0,40,0,0.16305,0.171035,-0.994684,-0.465737,-0.513486,-3.84503,-13.8379,-28.4345,-0.00142239,False
2011-03-02,101.362,1308.44,0.0657911,0.00231966,0,0.00103699,0.00152407,0.122151,393.689,0,40,0,0.165879,0.174128,-1.27721,-0.595156,-0.774226,-4.49,-14.6387,-29.1827,0.000334619,False
2011-03-03,101.509,1330.97,0.054509,0.00207885,0.00150484,0.222282,0.00345536,0.244736,399.374,0,40,0,0.138601,0.145636,-3.07668,-1.43356,-2.73093,-8.63094,-19.0444,-33.1547,0.0014519,False
2011-03-04,101.523,1321.15,0.0552908,0.00211183,0,-0.175612,0.00361276,0.105063,396.376,0,40,0,0.141127,0.14829,-1.36399,-0.643844,-1.57861,-6.81555,-17.525,-32.1883,0.000134241,False
2011-03-07,101.428,1310.13,0.0605019,0.0022311,0,-0.163296,0.00345076,0.0907429,393.66,0,40,0,0.152806,0.16029,-1.03155,-0.484005,-0.730302,-4.66694,-14.9775,-29.6407,-0.000927432,False
2011-03-08,101.49,1321.82,0.0531014,0.00209691,0,0.04571,0.00307585,0.122423,396.58,0,40,0,0.13579,0.142441,-1.58554,-0.74456,-1.73805,-7.1422,-17.9016,-32.4924,0.000610857,False
2011-03-09,101.515,1320.02,0.0569962,0.00214964,0,-0.0309175,0.00169826,0.120026,395.984,0,40,0,0.144399,0.151581,-1.48646,-0.698025,-1.55733,-6.75238,-17.4836,-32.0657,0.000242658,False
2011-03-10,101.388,1295.11,0.0753054,0.0025528,0,-0.203121,0.00230036,0.114642,390.54,0,40,0,0.190079,0.199727,-1.04549,-0.486551,-0.295022,-2.48865,-11.3903,-25.9523,-0.00125386,False
2011-03-11,101.49,1304.28,0.0622394,0.00225002,0,0.0426949,0.00187645,0.112841,394.308,0,40,0,0.158804,0.166864,-1.23513,-0.576876,-0.800533,-4.48825,-14.6562,-29.1937,0.00101204,False
2011-03-14,101.504,1296.39,0.0594264,0.00221817,0,-0.0676519,0.00108874,0.0881276,393.283,0,40,0,0.154838,0.162421,-0.977363,-0.457912,-0.624511,-3.79579,-13.6839,-28.2539,0.000129879,False
2011-03-15,101.437,1281.87,0.0730182,0.0025054,0,-0.111049,0.00160833,0.112495,391.349,0,40,0,0.185738,0.194835,-1.03704,-0.481887,-0.348634,-2.47193,-10.9825,-25.4375,-0.00065526,False
2011-03-16,101.285,1256.88,0.0928404,0.00300349,0,-0.210639,0.00205758,0.141489,387.305,0,40,0,0.238891,0.250771,-1.03553,-0.476268,-0.0872186,-1.01012,-6.24507,-19.8351,-0.00149703,False
2011-03-17,101.377,1273.72,0.0929947,0.00299817,0,0.118703,0.00196425,0.255989,394.206,0,40,0,0.241265,0.253511,-1.86224,-0.84902,-0.449179,-2.60172,-10.4539,-24.561,0.000910648,False
2011-03-18,101.605,1279.21,0.0818288,0.00271657,0,0.0766666,0.00225054,0.181876,396.969,0,40,0,0.211447,0.222179,-1.56791,-0.723677,-0.577616,-3.41308,-12.3335,-26.6391,0.00224548,False
2011-03-21,101.852,1298.38,0.0607897,0.00224281,0,0.161319,0.00341538,0.151409,402.034,0,40,0,0.157463,0.165174,-1.85456,-0.869565,-1.8182,-6.87165,-17.2016,-31.6891,0.00243018,False
2011-03-22,101.907,1293.77,0.0588381,0.00219627,0,-0.0506476,0.00199194,0.100297,399.329,0,40,0,0.153907,0.161445,-1.17585,-0.552638,-1.0823,-5.54744,-15.9001,-30.5193,0.000541121,False
2011-03-23,101.956,1297.54,0.0623292,0.00227179,0,0.0153852,0.00244427,0.124864,398.979,0,40,0,0.154959,0.162665,-1.42194,-0.66564,-1.24973,-5.97941,-16.466,-31.0047,0.000475251,False
2011-03-24,102.057,1309.66,0.0604859,0.00222844,0,0.122784,0.00371091,0.201089,400.986,0,40,0,0.152102,0.159822,-2.3682,-1.10377,-2.29387,-7.92505,-18.4496,-32.7602,0.000991654,False
2011-03-25,102.224,1313.8,0.0573124,0.0021673,0,0.0801079,0.00157128,0.167035,400.875,0,40,0,0.145983,0.153393,-2.14216,-1.00546,-2.42139,-8.17808,-18.7837,-33.202,0.00164356,False
2011-03-28,102.289,1310.19,0.0579179,0.00218796,0,-0.0450248,0.00266506,0.110428,399.212,0,40,0,0.150097,0.157448,-1.3659,-0.643496,-1.61413,-6.89347,-17.5597,-32.2079,0.000632406,False
2011-03-29,102.36,1319.44,0.0530175,0.00209693,0,0.0304728,0.00265594,0.117686,400.906,0,40,0,0.133081,0.139599,-1.62145,-0.765264,-2.31643,-8.2791,-19.1279,-33.7852,0.000698796,False
2011-03-30,102.432,1328.26,0.0566748,0.0021617,0,0.0912621,0.00216651,0.189405,402.204,0,40,0,0.138623,0.145517,-2.4815,-1.16356,-2.90631,-9.00044,-19.632,-33.9657,0.000702317,False
2011-03-31,102.515,1325.83,0.0528889,0.00210923,0,-0.0420189,0.00257381,0.112616,400.762,0,40,0,0.134716,0.141554,-1.54371,-0.729973,-2.22611,-8.10816,-18.9522,-33.6006,0.000810057,False
2011-04-01,102.644,1332.41,0.0479605,0.00203083,0,0.0760754,0.00165416,0.10401,401.014,0,39,1,0.119467,0.125531,-1.59979,-0.759618,-2.79256,-9.11233,-20.0055,-34.7103,0.00125793,False
2011-04-04,102.707,1332.87,0.0433814,0.00193481,0,-0.000950322,0.00195471,0.0795723,399.6,0,39,1,0.112933,0.118464,-1.26488,-0.602555,-2.50516,-8.90569,-19.8411,-34.6759,0.000613567,False
2011-04-05,102.747,1332.63,0.0426219,0.00198698,0,-0.00763345,0.00183984,0.0711724,399.265,0,39,1,0.105906,0.111093,-1.17104,-0.558608,-2.44367,-8.92385,-19.8642,-34.7687,0.000385188,False
2011-04-06,102.795,1335.54,0.0419491,0.00194704,0,0.0266358,0.00182929,0.0875205,399.873,0,39,1,0.105773,0.111033,-1.45288,-0.692667,-2.96345,-9.65725,-20.5573,-35.3736,0.000471649,False
2011-04-07,102.792,1333.51,0.0470958,0.00201568,0,-0.0392705,0.00201777,0.094539,399.178,0,39,1,0.115291,0.121142,-1.44117,-0.684605,-2.56478,-9.04422,-19.9656,-34.6843,-3.13888e-05,False
2011-04-08,102.748,1328.17,0.049939,0.00205263,0,-0.0921387,0.00446739,0.0899012,397.997,0,39,1,0.125683,0.132063,-1.24851,-0.591409,-1.78246,-7.71564,-18.6629,-33.3152,-0.000428845,False
2011-04-11,102.77,1324.46,0.0453465,0.00201805,0,-0.04054,0.00194137,0.068669,397.583,0,39,1,0.116827,0.122549,-1.00391,-0.476581,-1.49602,-7.27151,-18.2226,-33.0147,0.000214887,False
2011-04-12,102.747,1314.16,0.0504004,0.0020468,0,-0.0645172,0.00166906,0.0738437,395.92,0,39,1,0.128515,0.134907,-0.960252,-0.453406,-0.966702,-5.47256,-16.2416,-30.8702,-0.000223873,False
2011-04-13,102.781,1314.41,0.0477556,0.00204168,0,-0.00819447,0.00147156,0.0762731,397.348,0,39,1,0.118884,0.124918,-1.07585,-0.509318,-1.42499,-6.57707,-17.4227,-32.1366,0.000327197,False
2011-04-14,102.754,1314.52,0.0560731,0.00216944,0,-0.0248817,0.00264595,0.128882,399.134,0,40,0,0.14135,0.148731,-1.56723,-0.734833,-1.61045,-6.89117,-17.6797,-32.1573,-0.000255228,False
2011-04-15,102.858,1319.68,0.0505888,0.00204414,0,0.039485,0.0022488,0.111463,401.034,0,39,1,0.125256,0.131797,-1.58757,-0.751175,-2.34089,-8.46759,-19.3386,-33.9804,0.00100433,False
2011-04-18,102.781,1305.14,0.0582106,0.00220697,0,-0.155536,0.00175716,0.0870053,397.625,0,40,0,0.143587,0.150728,-1.03039,-0.485224,-0.852186,-5.33566,-15.974,-30.6176,-0.000746967,False
2011-04-19,102.866,1312.62,0.0490727,0.00205917,0,0.0417512,0.00164614,0.0885591,400.186,0,39,1,0.119671,0.125622,-1.25835,-0.594968,-1.74911,-7.48995,-18.3631,-33.1096,0.000832497,False
2011-04-20,102.893,1330.36,0.0497388,0.00204579,0.0101434,0.222197,0.00558988,0.316137,403.642,0,39,1,0.121382,0.127543,-4.18571,-1.95247,-3.68182,-9.91045,-20.0156,-33.7197,0.000258378,False
2011-04-21,103.14,1337.38,0.0431165,0.00194647,0.0493021,0.247763,0.00207748,0.306338,404.332,0,39,1,0.108315,0.113972,-4.71778,-2.22305,-4.184,-10.4092,-20.4114,-33.9511,0.00240398,False
2011-04-25,103.246,1335.25,0.0441929,0.00198331,0.000391847,-0.109798,0.00523384,0.127849,402.518,0,39,1,0.108954,0.11429,-2.38376,-1.1393,-3.65506,-10.1487,-20.8463,-35.2881,0.00102069,False
2011-04-26,103.256,1347.24,0.0441119,0.00194057,0.120606,0.222319,0.0103512,0.250514,404.092,0,39,1,0.110478,0.115888,-4.11982,-1.94922,-4.28855,-10.7468,-20.9126,-34.6956,0.000105265,False
2011-04-27,103.312,1355.66,0.0434967,0.00196761,0.173608,0.205724,0.00757375,0.260698,404.652,0,39,1,0.109834,0.115296,-4.27229,-2.02152,-4.60131,-11.0237,-21.1793,-34.9105,0.00054124,False
2011-04-28,103.399,1360.48,0.041803,0.00192401,0.0131766,0.0260258,0.00850462,0.217896,404.526,0,39,1,0.103927,0.109202,-3.96855,-1.89012,-4.5032,-11.0007,-21.2447,-35.1174,0.000842353,False
2011-04-29,103.514,1363.61,0.0431514,0.00191223,0.0260533,0.0553212,0.00463745,0.169047,403.999,0,39,1,0.107812,0.113284,-3.06187,-1.45994,-4.13106,-10.7219,-21.2162,-35.4061,0.00110947,False
2011-05-02,103.544,1361.22,0.04135,0.00194542,0,-0.0971402,0.00455166,0.0765956,402.402,0,39,1,0.106584,0.111803,-1.32204,-0.63236,-3.18123,-9.90885,-20.8932,-35.7442,0.0002914,False
2011-05-03,103.546,1356.62,0.0444494,0.00198292,0,-0.0455627,0.00138881,0.0698919,401.095,0,39,1,0.108361,0.113668,-1.09865,-0.523037,-2.17419,-8.58327,-19.5807,-34.4417,2.14277e-05,False
2011-05-04,103.519,1347.32,0.0513306,0.00206864,0,-0.0625818,0.00169842,0.0825398,399.365,0,39,1,0.127432,0.13377,-1.08433,-0.512282,-1.235,-6.48876,-17.4103,-32.03,-0.000267186,False
2011-05-05,103.459,1335.1,0.064642,0.0023051,0,-0.0981126,0.0016871,0.105123,398.461,0,40,0,0.15657,0.164517,-1.12195,-0.524664,-0.699677,-4.33692,-14.6957,-29.1994,-0.000580048,False
2011-05-06,103.525,1340.2,0.060399,0.00223847,0,0.0263888,0.00185968,0.121526,402.202,0,40,0,0.148411,0.155944,-1.40272,-0.657048,-1.20503,-5.94708,-16.6544,-31.1599,0.000640709,False
2011-05-09,103.646,1346.29,0.0457823,0.00195166,0,0.0340364,0.00169767,0.077159,403.925,0,39,1,0.113695,0.119263,-1.18177,-0.562384,-2.072,-8.19343,-19.1075,-33.988,0.00116432,False
2011-05-10,103.735,1357.16,0.0387666,0.00189649,0,0.0832558,0.00188351,0.106403,405.113,0,38,2,0.0984564,0.103278,-1.94806,-0.931158,-3.90421,-10.7254,-21.4809,-36.2034,0.000858681,False
2011-05-11,103.642,1342.08,0.049367,0.00204748,0,-0.166656,0.00248904,0.0775458,400.711,0,39,1,0.122108,0.12818,-1.08361,-0.514129,-1.53683,-7.26278,-18.1584,-32.863,-0.000896212,False
2011-05-12,103.673,1348.65,0.0464805,0.00200458,0,0.0141847,0.00229644,0.102629,402.264,0,39,1,0.116262,0.122163,-1.5334,-0.726734,-2.49273,-8.83793,-19.7057,-34.3593,0.000301822,False
2011-05-13,103.625,1337.77,0.0521272,0.00207289,0,-0.113361,0.00183092,0.0853137,401.137,0,40,0,0.131122,0.137778,-1.1113,-0.525568,-1.24213,-6.45956,-17.3716,-32.0155,-0.00046128,False
2011-05-16,103.613,1329.47,0.0548445,0.00213397,0,-0.0684928,0.00158518,0.0796549,400.132,0,39,1,0.134605,0.141197,-0.9847,-0.463992,-0.903039,-5.26881,-15.9975,-30.6348,-0.000112991,False
2011-05-17,103.63,1328.98,0.0473368,0.00200649,0,-0.0315333,0.00169351,0.0750367,400.597,0,39,1,0.122838,0.128854,-1.0222,-0.483404,-1.24597,-6.1408,-16.9552,-31.6483,0.000161386,False
2011-05-18,103.709,1340.68,0.0429635,0.0019671,0,0.0732754,0.00253496,0.108269,404.28,0,39,1,0.105592,0.110843,-1.78601,-0.850086,-2.97099,-9.45942,-20.2209,-34.9365,0.00075755,False
2011-05-19,103.718,1343.6,0.0483865,0.00200358,0,0.0222327,0.00270537,0.164982,404.888,0,39,1,0.123158,0.129409,-2.39081,-1.12828,-3.25824,-9.68333,-20.3375,-34.7062,8.86822e-05,False
2011-05-20,103.644,1333.27,0.0588583,0.00217682,0,-0.171018,0.00263752,0.122167,402.611,0,40,0,0.150243,0.15809,-1.4698,-0.691752,-1.58833,-6.95877,-17.68,-32.2096,-0.000715005,False
2011-05-23,103.604,1317.37,0.0623767,0.0022832,0,-0.135768,0.00195696,0.0844736,399.749,0,40,0,0.151258,0.158781,-0.923698,-0.43325,-0.530989,-3.84479,-13.9769,-28.6108,-0.000385344,False
2011-05-24,103.638,1316.28,0.0582584,0.00221386,0,-0.0126282,0.0014226,0.0926097,400.905,0,40,0,0.145031,0.152244,-1.05177,-0.492707,-0.815675,-4.3006,-14.5168,-29.0906,0.0003268,False
2011-05-25,103.678,1320.47,0.0587936,0.00219783,0,0.0158424,0.00199911,0.122988,403.457,0,40,0,0.145886,0.15329,-1.42703,-0.66785,-1.31581,-5.76407,-16.2949,-30.8048,0.000386549,False
2011-05-26,103.792,1325.69,0.0541353,0.0021426,0,0.0615898,0.00179139,0.120136,405.662,0,40,0,0.134467,0.14149,-1.56055,-0.73536,-1.95412,-7.49507,-18.2705,-32.882,0.00110577,False
2011-05-27,103.886,1331.1,0.0535776,0.00211625,0,0.0642155,0.00210787,0.14013,406.951,0,40,0,0.133938,0.140933,-1.87802,-0.885414,-2.49707,-8.53128,-19.312,-33.8548,0.000901561,False
2011-05-31,104.145,1345.2,0.0447811,0.00200943,0.00031318,0.240638,0.00662094,0.157233,408.887,0,39,1,0.110054,0.115444,-2.72171,-1.2958,-4.22408,-10.8274,-21.4559,-35.875,0.00249671,False
2011-06-01,103.662,1314.55,0.0645525,0.00231989,0,-0.599902,0.00634955,0.096824,400.055,0,40,0,0.165157,0.17337,-1.00389,-0.470049,-0.493544,-3.81073,-13.8173,-28.4561,-0.00464361,False
2011-06-02,103.707,1312.94,0.0655781,0.00235282,0,-0.00791965,0.00127603,0.105608,401.359,0,40,0,0.161038,0.169211,-1.09402,-0.51071,-0.632305,-3.88885,-13.8752,-28.4738,0.000436477,False
2011-06-03,103.702,1300.16,0.0632345,0.00230807,0,-0.0832327,0.00169002,0.086929,399.534,0,40,0,0.155501,0.163394,-0.907449,-0.424103,-0.464956,-2.8961,-11.9538,-26.4666,-5.12745e-05,False
2011-06-06,103.687,1286.17,0.0576263,0.0022194,0,-0.0826248,0.0010514,0.0732597,398.485,0,40,0,0.145018,0.15212,-0.810539,-0.379624,-0.501196,-2.73188,-11.0423,-25.424,-0.000140788,False
2011-06-07,103.721,1284.94,0.055398,0.00216652,0,-0.00676155,0.00140917,0.0837476,400.168,0,39,1,0.137145,0.143861,-1.00052,-0.469757,-0.893818,-4.14219,-13.5556,-27.9641,0.000333435,False
2011-06-08,103.72,1279.56,0.0582273,0.00224455,0,-0.0453445,0.00144553,0.0946788,400.74,0,40,0,0.145121,0.152339,-1.08956,-0.511044,-0.89244,-4.544,-14.367,-28.8067,-1.67607e-05,False
2011-06-09,103.785,1289,0.0596336,0.00227071,0,0.0762268,0.00230569,0.160854,405.448,0,40,0,0.146566,0.154005,-1.88836,-0.882806,-1.82854,-7.05837,-17.686,-32.0901,0.000627733,False
2011-06-10,103.737,1270.98,0.0617444,0.00229674,0,-0.174027,0.00217774,0.0919201,401.332,0,40,0,0.156376,0.164313,-0.992573,-0.465521,-0.560281,-3.93019,-14.0379,-28.644,-0.000460788,False
2011-06-13,103.785,1271.83,0.0560581,0.00219751,0,-0.00825875,0.00126309,0.0879744,402.743,0,40,0,0.142563,0.149545,-1.03914,-0.488088,-0.879482,-4.89521,-15.3416,-29.986,0.00046545,False
2011-06-14,103.844,1287.87,0.0525329,0.00212982,0,0.1028,0.00412682,0.17797,406.642,0,39,1,0.12978,0.136136,-2.36411,-1.10878,-2.4975,-8.38354,-18.9589,-33.3388,0.000569262,False
2011-06-15,103.581,1265.42,0.0674533,0.00242391,0,-0.395192,0.00642189,0.104343,400.592,0,40,0,0.164164,0.172328,-1.08064,-0.505739,-0.615405,-4.02385,-13.9824,-28.552,-0.00253223,False
2011-06-16,103.552,1267.64,0.0830167,0.00275958,0,0.00799001,0.00272642,0.219745,402.831,0,40,0,0.207756,0.218301,-1.81616,-0.834424,-0.761915,-4.2415,-13.7901,-28.1786,-0.000288485,False
2011-06-17,103.693,1271.5,0.0803353,0.00269962,0,0.0349827,0.00201082,0.188767,404.122,0,40,0,0.197364,0.207381,-1.69691,-0.784437,-0.837496,-4.49894,-14.1891,-28.5973,0.0013673,False
2011-06-20,103.89,1278.36,0.0643094,0.00234945,0,0.0683017,0.00275001,0.119806,406.244,0,40,0,0.160934,0.168815,-1.3478,-0.632545,-1.21004,-5.76987,-16.1054,-30.7094,0.00189475,False
2011-06-21,103.988,1295.52,0.0631213,0.00233132,0,0.164897,0.00368588,0.243881,410.286,0,40,0,0.154838,0.162421,-2.85844,-1.33155,-2.62877,-8.2273,-18.573,-32.7396,0.000942587,False
2011-06-22,104.042,1287.14,0.0595679,0.00225565,0,-0.134302,0.00339263,0.109055,406.562,0,40,0,0.151349,0.158875,-1.27723,-0.600701,-1.24666,-6.05589,-16.5401,-31.1958,0.00052357,False
2011-06-23,104.048,1283.5,0.0699456,0.00246847,0,-0.0281286,0.00141902,0.140492,405.029,0,40,0,0.176384,0.185337,-1.38941,-0.646956,-0.874007,-4.86778,-14.9277,-29.4822,6.23995e-05,False
2011-06-24,103.969,1268.45,0.0863198,0.00285141,0,-0.148619,0.00235883,0.152252,401.312,0,40,0,0.215995,0.227275,-1.22185,-0.564827,-0.253474,-2.23165,-10.4621,-24.8805,-0.000761852,False
2011-06-27,104.14,1280.1,0.0743137,0.00255925,0,0.0963479,0.00205962,0.147278,405.678,0,40,0,0.186726,0.196013,-1.38093,-0.641303,-0.692028,-4.05895,-13.769,-28.2622,0.00164488,False
2011-06-28,104.321,1296.67,0.0672165,0.0023849,0,0.185783,0.00280678,0.214295,410.428,0,40,0,0.168947,0.177349,-2.25922,-1.04819,-1.81651,-6.89951,-17.1742,-31.511,0.00173603,False
2011-06-29,104.508,1307.41,0.0595403,0.00225147,0,0.114031,0.00439023,0.19431,412.223,0,40,0,0.14472,0.152066,-2.50683,-1.17642,-2.68238,-8.40875,-18.8789,-33.2373,0.00179172,False
2011-06-30,104.681,1320.64,0.0555742,0.00217182,0.037353,0.252514,0.00821682,0.281511,413.664,0,40,0,0.133303,0.140264,-3.94266,-1.85182,-3.50527,-9.42241,-19.6568,-33.5005,0.00165677,False
2011-07-01,104.42,1339.67,0.0554243,0.00214884,0.540256,0.752275,0.0266564,0.781558,415.244,0,40,0,0.133938,0.140933,-8.45469,-3.87313,-3.73413,-9.00162,-17.866,-29.8587,-0.00249719,False
2011-07-05,104.804,1337.88,0.0456095,0.00198659,0.0971204,-0.172966,0.00838062,0.162828,410.992,0,39,1,0.110308,0.115711,-2.93989,-1.40223,-3.70802,-9.94215,-20.4975,-34.7726,0.00367638,False
2011-07-06,104.878,1339.22,0.0463354,0.00202918,0,-0.014183,0.00270425,0.115428,408.735,0,39,1,0.114707,0.120412,-1.94648,-0.927212,-3.17303,-9.4868,-20.2885,-34.8512,0.000713897,False
2011-07-07,104.887,1353.22,0.0506503,0.00202639,0.0972631,0.243255,0.0102312,0.291116,410.777,0,39,1,0.121798,0.12798,-4.15287,-1.95047,-3.967,-10.2327,-20.3768,-34.0781,8.29208e-05,False
2011-07-08,104.892,1343.8,0.050012,0.00205353,0,-0.235114,0.00505967,0.094345,407.292,0,39,1,0.119467,0.125531,-1.39735,-0.664309,-2.35019,-8.50393,-19.3803,-34.0593,4.34314e-05,False
2011-07-11,104.661,1319.49,0.0584042,0.00221756,0,-0.300434,0.00337651,0.0776506,402.335,0,40,0,0.145018,0.15212,-0.865419,-0.405994,-0.527154,-3.71485,-13.7816,-28.3861,-0.0022016,False
2011-07-12,104.655,1313.64,0.0596205,0.00222323,0,-0.0461986,0.0015175,0.0925493,403.299,0,40,0,0.152045,0.159491,-0.99573,-0.465901,-0.661677,-3.60575,-13.2782,-27.8047,-4.98517e-05,False
2011-07-13,104.714,1317.72,0.0592977,0.0022299,0,0.0235172,0.00137823,0.113274,406.294,0,40,0,0.146836,0.154139,-1.29778,-0.607805,-1.14798,-5.23568,-15.5749,-30.07,0.000558804,False
2011-07-14,104.654,1308.87,0.0733368,0.00252723,0,-0.0990232,0.002053,0.143086,405.741,0,40,0,0.181726,0.19095,-1.34494,-0.62483,-0.679936,-4.10956,-13.9341,-28.4387,-0.000573737,False
2011-07-15,104.773,1316.14,0.0640744,0.00231054,0,0.0489907,0.0018611,0.133161,408.857,0,40,0,0.161329,0.169518,-1.43938,-0.673805,-1.15461,-5.80731,-16.2824,-30.8341,0.00113534,False
2011-07-18,104.745,1305.44,0.0656358,0.00236519,0,-0.126584,0.00173804,0.0962143,406.418,0,40,0,0.160426,0.168282,-1.00606,-0.470891,-0.560824,-3.94348,-13.9898,-28.608,-0.000268248,False
2011-07-19,104.853,1326.73,0.0532077,0.00213518,0,0.151466,0.00285631,0.187845,412.248,0,40,0,0.134266,0.140842,-2.34682,-1.0971,-2.37394,-8.23771,-18.8103,-33.22,0.00103157,False
2011-07-20,104.905,1325.84,0.0612258,0.00227363,0,-0.0167802,0.00316043,0.174649,411.108,0,40,0,0.149183,0.156602,-2.05268,-0.959395,-2.01831,-7.54211,-18.1136,-32.5434,0.00049792,False
2011-07-21,104.911,1343.8,0.0627797,0.00229106,0.0324166,0.288007,0.0108235,0.474093,414.438,0,40,0,0.152879,0.160639,-5.2078,-2.39972,-3.28572,-8.83679,-18.6025,-31.8278,5.53912e-05,False
2011-07-22,105.239,1345.02,0.0584499,0.00219456,0.0189471,0.0628336,0.00364055,0.242011,412.898,0,40,0,0.145497,0.152882,-3.14427,-1.4737,-2.82777,-8.43544,-18.7635,-32.7831,0.00313203,False
2011-07-25,105.265,1337.43,0.0665161,0.00234773,0,-0.147232,0.00340128,0.129817,409.744,0,40,0,0.165505,0.173611,-1.43126,-0.671212,-1.3463,-6.0655,-16.436,-31.019,0.000244476,False
2011-07-26,105.297,1331.94,0.0658844,0.00234216,0,-0.0523643,0.00164604,0.106998,408.401,0,40,0,0.16432,0.172367,-1.10712,-0.518018,-0.713299,-4.46685,-14.5924,-29.2096,0.000307324,False
2011-07-27,105.104,1304.89,0.0895158,0.00291577,0,-0.24888,0.00213412,0.13577,402.699,0,40,0,0.222014,0.233055,-1.02477,-0.47304,-0.135609,-1.31052,-7.85622,-22.0317,-0.00183466,False
2011-07-28,105.121,1300.67,0.0998139,0.00319741,0,-0.0360571,0.00132953,0.17836,404.578,0,40,0,0.241459,0.253715,-1.25178,-0.574964,-0.160331,-1.45523,-7.78059,-21.7428,0.000158316,False
2011-07-29,105.123,1292.28,0.108848,0.00344306,0,-0.0764239,0.0016566,0.203273,405.167,0,40,0,0.268461,0.282087,-1.32968,-0.608864,-0.0739216,-1.12548,-6.65003,-20.053,2.29463e-05,False
2011-08-01,105.242,1286.94,0.0854762,0.00282788,0,-0.0462401,0.0017251,0.119171,406.524,0,40,0,0.216638,0.227248,-0.923641,-0.42713,-0.136323,-1.25093,-7.25827,-21.0429,0.00112996,False
2011-08-02,105.171,1254.05,0.0916635,0.00300618,0,-0.162468,0.00139075,0.115248,400.748,0,40,0,0.228151,0.239325,-0.81498,-0.373408,-0.0831589,-0.742716,-3.93476,-14.9973,-0.000677277,False
2011-08-03,105.237,1260.34,0.0879562,0.00290263,0,0.0211502,0.00182867,0.153721,405.975,0,40,0,0.215787,0.226518,-1.16923,-0.537381,-0.308338,-1.80962,-7.22395,-20.1137,0.000626619,False
2011-08-04,104.775,1200.07,0.14472,0.00448114,0,-0.544178,0.00158932,0.209704,393.406,0,40,0,0.353059,0.370979,-1.12003,-0.500376,0.10813,-0.0617407,-1.36206,-7.65328,-0.00438546,False
2011-08-05,104.852,1199.38,0.13363,0.00416642,0,-0.0448926,0.00164364,0.215874,399.447,0,40,0,0.329943,0.34669,-1.20241,-0.541859,0.0710306,-0.283201,-2.41783,-10.6947,0.000732594,False
2011-08-08,103.258,1119.46,0.186159,0.00569133,0,-1.73076,0.00612046,0.253512,382.509,0,40,0,0.483562,0.507245,-1.25735,-0.531483,0.178085,0.205622,-0.0750823,-1.75764,-0.0152029,False
2011-08-09,103.495,1172.53,0.118782,0.00375057,0,0.118374,0.0034816,0.245958,404.724,0,40,0,0.300533,0.315252,-1.49322,-0.673391,-0.128689,-0.924964,-3.93827,-12.8439,0.00229985,False
2011-08-10,102.892,1120.76,0.171524,0.0052682,0,-0.747224,0.0030967,0.264792,392.543,0,40,0,0.433288,0.454837,-1.34778,-0.585629,0.174713,0.131379,-0.621674,-4.79883,-0.00582538,False
2011-08-11,102.841,1172.64,0.152472,0.00470603,0,0.169394,0.00636686,0.626919,410.094,0,40,0,0.385403,0.404964,-2.92907,-1.28501,-0.0823763,-1.11179,-5.30652,-15.8751,-0.000498914,False
2011-08-12,103.367,1178.81,0.129457,0.00404938,0,0.113238,0.00346336,0.335932,409.652,0,40,0,0.323824,0.34026,-1.96819,-0.885319,-0.122987,-1.26178,-6.27936,-18.2642,0.00511633,False
2011-08-15,103.834,1204.49,0.0880878,0.00293401,0.0256703,0.303079,0.00343503,0.228507,413.879,0,40,0,0.222141,0.23302,-1.97079,-0.906474,-0.790271,-3.55395,-11.6343,-25.4994,0.00451353,False
2011-08-16,103.888,1192.76,0.0898646,0.00297256,0,-0.122133,0.0025207,0.136241,407.181,0,40,0,0.221125,0.231954,-1.07586,-0.497167,-0.236283,-1.84207,-8.65604,-22.4148,0.000524928,False
2011-08-17,103.975,1193.89,0.0739239,0.00261776,0,-0.00618654,0.00172752,0.11242,405.389,0,40,0,0.187539,0.196865,-1.00076,-0.464383,-0.344236,-2.25391,-9.85261,-23.9121,0.000839489,False
2011-08-18,103.321,1140.65,0.167574,0.00514867,0,-0.600937,0.00414593,0.32444,390.961,0,40,0,0.42406,0.445583,-1.63135,-0.715106,0.19384,0.0840349,-1.18623,-7.97363,-0.00629647,False
